ID,Sentence,VALIDITY
3338,je veux aller de Fontenay-sous-Bois à Meaux,VALID
3339,ALLER A GRENOBLE DEPUIS POITIERS,VALID
3340,JE VOUDRAIS ALLER DE AMIENS A FOIX,VALID
3341,j'aimerais aller de Aix-en-Provence jusqu'à cergy,VALID
3342,je veux aller de Lille a La Rochelle demain matin,VALID
3343,peux-tu me trouver Un Train de cergy à Tourcoing,VALID
3344,je dois aller à Avignon depuis Lille pour voir ma mère,VALID
3345,itineraire Niort Strasbourg,VALID
3346,Quels  Trains  sont  dispo   de   Nanterre  vers  moulins,VALID
3347,j'ai besoin d'aller de Grasse a Bourges,VALID
3348,je  voudrais  aller   de   Men de    à   Drancy,VALID
3349,ITINÉRAIRE CHÂLONS-EN-CHAMPAGNE MONTPELLIER 📍,VALID
3350,je souhaite me rendre a agen depuis la rochelle,VALID
3351,jveux aller de annecy a cahors 📍,VALID
3352,J'AI BESOIN D'ALLER DE SAINT-DENIS A GAP,VALID
3353,depuis Courbevoie direction bergerac,VALID
3354,je veux quitter Hendaye pour aller à Dijon,VALID
3355,dep saint-jean-de-luz arr sarlat-la-caneda,VALID
3356,Je  Veux  Aller   de   neuilly-sur-seine   à   Hyères,VALID
3357,je veux un train villeneuve-d'ascq > vincennes,VALID
3358,"depuis ['calais', 'Calais', 'calai', 'cal'] direction Créteil",VALID
3359,j'aimerais  aller   de   Amiens  jusqu' à   Villeneuve-d'Ascq,VALID
3360,je cherche un train de la seyne-sur-mer à vincennes,VALID
3361,JE VEUX ALLER DE ARCACHON À METZ DEMAIN MATIN,VALID
3362,jveux un train pour libourne depuis châlons-en-champagne,VALID
3363,je veux un train genève > blois,VALID
3364,je veux Un train pessac > hendaye,VALID
3365,j'aimerais aller de digne-les-bains jusqu'a privas,VALID
3366,billet colmar fontenay-sous-bois pour un rdv,VALID
3367,comment aller a moulins depuis Amiens,VALID
3368,"ALLER DE ['LE MANS', 'LE MANS', 'MANS', 'MAN'] A ['AVIGNON', 'AVIGNON', 'AVIGNONN', 'AVIGN']",VALID
3369,Clichy → Tourcoing,VALID
3370,chui a Sarlat-la-Canéda je dois aller sur Pau,VALID
3371,DEPUIS BOURGES DIRECTION MEAUX,VALID
3372,trajet Privas calais pour ce soir,VALID
3373,comment me rendre à bruxelles depuis annecy,VALID
3374,MONTAUBAN → FIGEAC,VALID
3375,"je dois aller à clermont-ferrand en partant de ['toulousse', 'toulouse', 'toulouze', 'toulouz']",VALID
3376,train Rennes Lorient,VALID
3377,"J'aimerais aller de ['nimes', 'nimes', 'nime', 'nim'] jusqu'a Rouen",VALID
3378,trajet niort digne-les-bains pour ce soir,VALID
3379,comment aller a bergerac depuis figueres,VALID
3380,🚆 je dois Aller à Gourdon en Partant de laval,VALID
3381,"ARRIVÉE ['LE HAVRE', 'LE HAVRE', 'HAVRE', 'HAV'] DÉPART ANNECY",VALID
3382,"depart ['le havre', 'Le Havre', 'havre', 'hav'] dest laval",VALID
3383,"je veux aller de ['lyon', 'Lyon', 'lyonn', 'lion'] à Toulon demain matin",VALID
3384,peux-tu me trouver un train de Gap à Moulins,VALID
3385,de la seyne-sur-mer vers fontenay-sous-bois,VALID
3386,je veux rejoindre Courbevoie depuis Metz,VALID
3387,"train Hyères ['bordo', 'bordeaux', 'bordaux', 'bordoeux']",VALID
3388,je veux aller de troyes a bergerac demain matin,VALID
3389,COMMENT ME RENDRE À TOULOUSE DEPUIS MENDE,VALID
3390,peux-tu me calculer un trajet Châlons-en-Champagne Toulon,VALID
3391,"j'ai besoin d'aller de Grasse a ['rennes', 'Rennes', 'renne', 'ren']",VALID
3392,Le Havre > Versailles,VALID
3393,hyères gourdon svp,VALID
3394,jveux un train pour Reims depuis Nevers,VALID
3395,"je veux rejoindre ['calais', 'calais', 'calai', 'cal'] depuis narbonne",VALID
3396,"je dois aller à ['toulousse', 'toulouse', 'toulouze', 'toulouz'] depuis Poitiers pour voir ma mère",VALID
3397,train  bayonne  millau  🚄,VALID
3398,de p  Tourcoing  arr  périgueux,VALID
3399,Je Cherche un train De lausanne À privas,VALID
3400,"['LYON', 'LYON', 'LYONN', 'LION'] LORIENT",VALID
3401,depuis la seyne-sur-mer direction versailles,VALID
3402,depuis montpellier direction calais,VALID
3403,train évreux Rodez Avec Mes Bagages,VALID
3404,"direction  ['limoge',  'limoges',  'limog',  'limogess']   de puis  Amiens",VALID
3405,depuis Roubaix direction Villeurbanne,VALID
3406,depart albi dest créteil,VALID
3407,donne moi un trajet de sartrouville à Rueil-Malmaison,VALID
3408,CLICHY LILLE,VALID
3409,ALLER DE CLAMART À LAVAL EN PASSANT PAR LILLE,VALID
3410,peux-tu me calculer un trajet bergerac antibes,VALID
3411,je voudrais aller de gap a figeac,VALID
3412,"COMMENT ALLER A NANTERRE DEPUIS ['NANTES', 'NANTES', 'NANTE', 'NANT']",VALID
3413,PEUX-TU ME CALCULER UN TRAJET TOURS CHARTRES,VALID
3414,j'aimerais aller de auch jusqu'a gourdon,VALID
3415,je veux aller de Figeac à Issy-les-Moulineaux,VALID
3416,"J'AIMERAIS ALLER DE ['CAEN', 'CAEN', 'CAENN', 'CAN'] JUSQU'À ARCACHON 🚆",VALID
3417,BILLET VERSAILLES MILLAU,VALID
3418,dijon -> roubaix,VALID
3419,je souhaite Me rendre À carcassonne depuis laval,VALID
3420,Villeneuve-d'Ascq > Nevers,VALID
3421,jveux aller de Toulouse a Nîmes,VALID
3422,je vais de toulouse à villeurbanne,VALID
3423,je veux rejoindre Mende depuis Rennes,VALID
3424,on  part  d'où  pour  aller   à   saint- de nis,VALID
3425,chui a Bobigny je dois aller sur la seyne-sur-mer,VALID
3426,"Foix -> ['poitiers', 'Poitiers', 'poitier', 'poit']",VALID
3427,"je vais de ['nancy', 'Nancy', 'nancie', 'nanc'] à Metz",VALID
3428,je  souhaite  me  rendre   à   versailles   de puis  Bobigny,VALID
3429,"QUEL TRAIN EXISTE ENTRE LIMOGES ET ['MARSEILE', 'MARSEILLE', 'MARSEIL', 'MARSEYLLE']",VALID
3430,quel train existe entre Sarlat-la-Caneda et Carcassonne,VALID
3431,"['nice', 'Nice', 'nise', 'niss'] → Auxerre",VALID
3432,ALBI -> BIARRITZ,VALID
3433,"aller a ['valence', 'valence', 'valenc', 'val'] Depuis la rochelle",VALID
3434,"Aller de Belfort a ['valence', 'valence', 'valenc', 'val']",VALID
3435,chui a Caen je dois aller sur Strasbourg 🎫,VALID
3436,trajet depuis Lausanne vers Cahors,VALID
3437,aller de neuilly-sur-seine a bergerac,VALID
3438,"je veux aller de Antibes à ['toulon', 'Toulon', 'toulonn', 'toul']",VALID
3439,"je  veux  aller   de   nice   à   ['le  havre',  'le  havre',  'havre',  'hav']   de main  matin",VALID
3440,SAINT-DENIS → ÉVREUX,VALID
3441,JE VEUX REJOINDRE GENEVE DEPUIS LA SEYNE-SUR-MER,VALID
3442,direction Mont-de-Marsan depuis Sartrouville,VALID
3443,"billet ['brest', 'Brest', 'brestt', 'bres'] courbevoie pour un rdv 🚂",VALID
3444,poitiers -> tours,VALID
3445,billet Clamart Merignac pour un rdv,VALID
3446,"quel train existe entre grasse et ['lyon', 'lyon', 'lyonn', 'lion']",VALID
3447,QUELS TRAINS SONT DISPO DE BLOIS VERS ARCACHON,VALID
3448,"chui a ['le mans', 'Le Mans', 'mans', 'man'] je dois aller sur Tourcoing 🎫",VALID
3449,je voudrais aller de mulhouse à saint-étienne,VALID
3450,billet Pau Saint-Denis,VALID
3451,je veux quitter Reims pour aller à Boulogne-Billancourt,VALID
3452,je dois aller a montauban depuis saint-jean-de-luz pour voir ma mere,VALID
3453,"billet ['bruxelles', 'Bruxelles', 'brux', 'bruxel'] Clamart",VALID
3454,Je cherche Un train de tours à saint-étienne,VALID
3455,Sartrouville > Tours 🎫,VALID
3456,je dois aller à Boulogne-Billancourt en partant de Calais,VALID
3457,Bourges -> Mont-de-Marsan,VALID
3458,je pars de lausanne arrivee troyes,VALID
3459,depuis laval direction clichy,VALID
3460,billet lorient Arcachon,VALID
3461,"JE DOIS ALLER À SARTROUVILLE DEPUIS ['DUNKERQUE', 'DUNKERQUE', 'DUNK', 'DUN'] POUR VOIR MA MÈRE",VALID
3462,"depuis ['lyon', 'Lyon', 'lyonn', 'lion'] direction Carcassonne",VALID
3463,"voyage  Courbevoie  ['valence',  'Valence',  'valenc',  'val']  💨",VALID
3464,"JE  VEUX  QUITTER  ['AVIGNON',  'AVIGNON',  'AVIGNONN',  'AVIGN']  POUR  ALLER  À  ['BRUXELLES',  'BRUXELLES',  'BRUX',  'BRUXEL']",VALID
3465,billet  figueres  Hyères,VALID
3466,quel  train  existe  entre  aix-en-provence  et  moulins,VALID
3467,aller de Bruxelles à Millau,VALID
3468,je veux rejoindre belfort depuis auxerre,VALID
3469,"voyage ['pariis', 'paris', 'pari', 'parri'] châlons-en-champagne",VALID
3470,BILLET  LA  SEYNE-SUR-MER  NARBONNE  POUR  UN  RDV,VALID
3471,arrivée Évry départ carcassonne 🚂,VALID
3472,comment  aller  a  Mérignac   de puis  Bourges,VALID
3473,"JE PARS DE ['LILLE', 'LILLE', 'LIL', 'LILLEE'] POUR REJOINDRE ['AVIGNON', 'AVIGNON', 'AVIGNONN', 'AVIGN']",VALID
3474,comment me rendre à Colmar depuis nevers,VALID
3475,"['tours', 'Tours', 'tour', 'toursse'] - Drancy",VALID
3476,billet Privas Nevers,VALID
3477,donne moi un trajet de courbevoie à figueres,VALID
3478,billet toulon montpellier,VALID
3479,"j'aimerais aller de ['tours', 'Tours', 'tour', 'toursse'] jusqu'à Amiens",VALID
3480,"QUELS TRAINS SONT DISPO DE ['TOULON', 'TOULON', 'TOULONN', 'TOUL'] VERS CHARTRES",VALID
3481,je veux un train Bergerac > Évry,VALID
3482,Comment Aller a Villeneuve-d'ascq depuis chartres,VALID
3483,"depart Rodez dest ['bordo', 'bordeaux', 'bordaux', 'bordoeux']",VALID
3484,j'ai besoin d'aller de Carcassonne a Perpignan,VALID
3485,j'ai besoin d'aller de Lyon a Marseille,VALID
3486,"💨  quels  trains  sont  dispo  De  ['marseile',  'marseille',  'marseil',  'marseylle']  vers  Lorient",VALID
3487,"quel train existe entre ['montpelié', 'montpellier', 'montpelier', 'montpel'] et sète",VALID
3488,train Gourdon Privas avec mes bagages,VALID
3489,on part d'où pour aller à Marseille,VALID
3490,"je vais de auch à ['perpignan', 'perpignan', 'perpign', 'perp']",VALID
3491,de   Marseille  vers  champigny-sur-marne,VALID
3492,"je veux un train Boulogne-Billancourt > ['strasbourg', 'Strasbourg', 'strasbour', 'strasburg']",VALID
3493,📍 donne moi un trajet de dijon à rueil-malmaison,VALID
3494,aller de versailles a antony en passant par poitiers,VALID
3495,comment aller a privas depuis libourne 🚆,VALID
3496,DIRECTION  CHÂTEAUROUX  DEPUIS  GRASSE,VALID
3497,je cherche un train de nîmes à nantes,VALID
3498,"jveux aller de hyères a ['saint etienne', 'saint-étienne', 'st etienne', 'st-étienne']",VALID
3499,NIORT > TOULON,VALID
3500,"trajet depuis digne-les-bains vers ['montpelie', 'montpellier', 'montpelier', 'montpel']",VALID
3501,de Grenoble à Évreux,VALID
3502,"trajet  Clichy  ['le  mans',  'Le  Mans',  'mans',  'man']  pour  ce  soir",VALID
3503,de Drancy vers Pantin,VALID
3504,on part d'où pour aller à drancy,VALID
3505,direction Marseille depuis Hendaye,VALID
3506,comment aller a Bruxelles depuis Auch,VALID
3507,Villeurbanne -> Foix,VALID
3508,🎫 arrivée Rodez départ Laval,VALID
3509,"📍 j'ai besoin d'aller de ['annecy', 'annecy', 'anneci', 'anne'] a digne-les-bains",VALID
3510,"on part d'où pour aller à ['avignon', 'Avignon', 'avignonn', 'avign']",VALID
3511,quel train existe entre hendaye et troyes,VALID
3512,grasse  ->  rueil-malmaison,VALID
3513,TRAJET DEPUIS LIBOURNE VERS CHAMPIGNY-SUR-MARNE 🎫,VALID
3514,j'ai besoin d'aller de Agen a Périgueux,VALID
3515,"TRAIN ['VALENCE', 'VALENCE', 'VALENC', 'VAL'] MONT-DE-MARSAN AVEC MES BAGAGES",VALID
3516,"TOULON  →  ['LILLE',  'LILLE',  'LIL',  'LILLEE']",VALID
3517,comment aller a le mans depuis fontenay-sous-bois,VALID
3518,JE SOUHAITE ME RENDRE À POITIERS DEPUIS CRÉTEIL,VALID
3519,BÉZIERS MARSEILLE 🚂,VALID
3520,je dois aller a châlons-en-champagne depuis villeneuve-d'ascq pour voir ma mere,VALID
3521,j'aimerais aller de tarbes jusqu'à bordeaux,VALID
3522,FONTENAY-SOUS-BOIS SAINT-JEAN-DE-LUZ SVP,VALID
3523,itineraire lille moulins,VALID
3524,Mont-de-Marsan -> issy-les-moulineaux,VALID
3525,trajet Évreux Antibes pour ce soir ✈️,VALID
3526,je cherche un train de Dijon à Saint-Étienne,VALID
3527,"je souhaite me rendre à Caen depuis ['lille', 'Lille', 'lil', 'lillee']",VALID
3528,CHUI  A  COURBEVOIE  JE  DOIS  ALLER  SUR  COLMAR,VALID
3529,direction Nantes depuis Millau,VALID
3530,"billet briançon ['calais', 'calais', 'calai', 'cal']",VALID
3531,aller   de   tarbes   à   clichy  en  passant  par  clamart,VALID
3532,"je dois aller à Marseille en partant de ['caen', 'Caen', 'caenn', 'can']",VALID
3533,train Nancy Mende avec mes bagages,VALID
3534,donne moi un trajet de Carcassonne à Montauban,VALID
3535,"ALLER SIMPLE DE DAX À ['GRENOBLE', 'GRENOBLE', 'GRENOBLLE', 'GRENOB']",VALID
3536,quel train existe Entre issy-les-moulineaux Et Bruxelles,VALID
3537,"je  veux  quitter  ['clermont  ferrand',  'clermont-ferrand',  'clermont',  'clerm']  pour  aller   à   troyes",VALID
3538,jveux un train pour Mont-de-Marsan depuis Foix,VALID
3539,DONNE MOI UN TRAJET DE AUCH À BAYONNE,VALID
3540,billet Carcassonne Arcachon pour un rdv,VALID
3541,DEP CALAIS ARR CHÂTEAUROUX,VALID
3542,aller de Tarbes a Perpignan,VALID
3543,de Rueil-Malmaison a Pessac,VALID
3544,"je veux un train ['calais', 'Calais', 'calai', 'cal'] > Châlons-en-Champagne",VALID
3545,Je  dois  aller   à   colmar   de puis  Blois  pour  voir  ma  Mère,VALID
3546,de Marseille vers Pessac,VALID
3547,JE PARS DE DAX POUR REJOINDRE MILLAU,VALID
3548,train Aix-en-Provence belfort avec mes bagages,VALID
3549,arrivée annecy départ aix-en-provence,VALID
3550,"COMMENT ALLER A NANTERRE DEPUIS ['LE MANS', 'LE MANS', 'MANS', 'MAN']",VALID
3551,JE PARS DE BIARRITZ ARRIVEE NICE,VALID
3552,voyage Montpellier Évry 🚆,VALID
3553,billet Hyères Privas pour un rdv,VALID
3554,"depuis sartrouville jusqu'a ['rennes', 'rennes', 'renne', 'ren']",VALID
3555,aller a strasbourg depuis nice,VALID
3556,"je pars de ['orleans', 'orléans', 'orlean', 'orléan'] arrivée sarlat-la-canéda",VALID
3557,Dunkirk saint-denis Svp,VALID
3558,trajet Cergy Grenoble pour ce soir,VALID
3559,"de courbevoie vers ['tours', 'Tours', 'tour', 'toursse']",VALID
3560,depuis Carcassonne direction Toulouse,VALID
3561,direction Nanterre depuis digne-les-bains,VALID
3562,agen - laval,VALID
3563,"['mulhouse', 'Mulhouse', 'mulhous', 'mulh'] Strasbourg",VALID
3564,"BILLET ['TOULON', 'TOULON', 'TOULONN', 'TOUL'] CLICHY",VALID
3565,je Pars de évry arrivée le Havre,VALID
3566,dep Laval arr blois,VALID
3567,"TRAJET ['ORLEANS', 'ORLÉANS', 'ORLEAN', 'ORLÉAN'] VILLENEUVE-D'ASCQ POUR CE SOIR",VALID
3568,🎫 aller simple de Saint-Denis à Clamart,VALID
3569,je vais de Libourne à Mulhouse,VALID
3570,"itinéraire ['luxembourg', 'Luxembourg', 'lux', 'luxemb'] Le Mans",VALID
3571,je vais de Foix à La Rochelle,VALID
3572,Comment aller a gourdon depuis Vannes,VALID
3573,"je  veux  quitter  ['rennes',  'Rennes',  'renne',  'ren']  pour  aller   à   ['toulon',  'Toulon',  'toulonn',  'toul']",VALID
3574,je veux rejoindre Calais depuis Nice,VALID
3575,J'AI BESOIN D'ALLER DE CAEN A ANTIBES,VALID
3576,comment me rendre à sète depuis béziers 🚄,VALID
3577,j'ai  besoin  d'aller   de   Blois  a  Beziers,VALID
3578,"BILLET PARIS ['ANNECY', 'ANNECY', 'ANNECI', 'ANNE']",VALID
3579,je veux aller de Lorient a Auxerre,VALID
3580,brive-la-gaillarde Aix-en-Provence svp,VALID
3581,"je pars de ['annecy', 'annecy', 'anneci', 'anne'] arrivée troyes",VALID
3582,donne moi un trajet de Villeneuve-d'Ascq à Limoges,VALID
3583,Brive-la-Gaillarde > Strasbourg,VALID
3584,jveux un train pour Valence depuis Albi,VALID
3585,"dep ['pau', 'Pau', 'pauu', 'pa'] arr Pessac",VALID
3586,aller de bobigny à toulon en passant par privas,VALID
3587,Depuis Toulouse Direction sète,VALID
3588,aller simple de Foix à Lyon,VALID
3589,"voyage ['dunkerque', 'dunkerque', 'dunk', 'dun'] roubaix 📍",VALID
3590,"je pars de ['toulousse', 'toulouse', 'toulouze', 'toulouz'] pour rejoindre ['dijon', 'dijon', 'dijonn', 'dij']",VALID
3591,"QUEL TRAIN EXISTE ENTRE CLAMART ET ['BAYONNE', 'BAYONNE', 'BAYONN', 'BAY']",VALID
3592,je veux aller de Metz à Nantes 🎫,VALID
3593,aller de sète à perpignan,VALID
3594,"je veux aller De luxembourg à ['pariis', 'paris', 'pari', 'parri']",VALID
3595,"j'aimerais aller de Fontenay-sous-Bois jusqu'à ['poitiers', 'Poitiers', 'poitier', 'poit']",VALID
3596,jveux un train pour neuilly-sur-seine depuis clamart,VALID
3597,🚄 je veux aller de arcachon à auxerre,VALID
3598,depuis meaux direction Pessac,VALID
3599,"['nimes', 'nimes', 'nime', 'nim'] -> Fontenay-sous-Bois",VALID
3600,VERSAILLES VILLENEUVE-D'ASCQ SVP,VALID
3601,"je dois aller a Valence Depuis ['montpelie', 'montpellier', 'montpelier', 'montpel'] Pour voir ma mere",VALID
3602,aller de Bobigny à Clermont-Ferrand,VALID
3603,itinéraire biarritz besançon,VALID
3604,Arrivée évreux départ Bayonne,VALID
3605,"aller de ['clermont ferrand', 'clermont-ferrand', 'clermont', 'clerm'] à Blois",VALID
3606,je pars de Avignon pour rejoindre Foix 🚂,VALID
3607,DEPART NEVERS DEST TROYES,VALID
3608,Pantin → Le Mans,VALID
3609,j'ai besoin D'aller de bayonne a paris,VALID
3610,peux-tu me calculer un trajet Toulouse villeurbanne,VALID
3611,💨  je  vais   de   Moulins   à   Sartrouville,VALID
3612,"je vais de Mont-de-Marsan a ['nantes', 'Nantes', 'nante', 'nant'] 📍",VALID
3613,HENDAYE BÉZIERS,VALID
3614,Jveux un Train Pour mende depuis castres,VALID
3615,issy-les-moulineaux privas,VALID
3616,je veux aller de foix à Châteauroux,VALID
3617,j'ai besoin d'aller de moulins a troyes,VALID
3618,je veux quitter lausanne pour aller à nantes,VALID
3619,"💨 je vais de ['strasbourg', 'Strasbourg', 'strasbour', 'strasburg'] à la seyne-sur-mer",VALID
3620,jveux aller de Colmar a Bayonne,VALID
3621,je veux aller de Évreux à Béziers demain matin,VALID
3622,"je veux aller de ['valence', 'Valence', 'valenc', 'val'] a tourcoing",VALID
3623,"chui a Pessac je dois aller sur ['clermont ferrand', 'clermont-ferrand', 'clermont', 'clerm']",VALID
3624,de Hyères vers Toulon,VALID
3625,perpignan pantin,VALID
3626,quels trains sont dispo de Tourcoing vers Saint-Jean-de-Luz,VALID
3627,chui a Digne-les-Bains je dois aller sur Pessac,VALID
3628,je veux aller de Cergy à Nantes demain matin,VALID
3629,je  pars   de   meaux  pour  rejoindre  Mont- de -Marsan,VALID
3630,je veux quitter Villeneuve-d'Ascq pour aller à Évry,VALID
3631,COMMENT ME RENDRE À LILLE DEPUIS LA SEYNE-SUR-MER,VALID
3632,"VOYAGE ['TOULOUSSE', 'TOULOUSE', 'TOULOUZE', 'TOULOUZ'] AIX-EN-PROVENCE",VALID
3633,train strasbourg nanterre,VALID
3634,rodez -> Antibes,VALID
3635,train bruxelles perpignan avec mes bagages,VALID
3636,"Je veux rejoindre Courbevoie Depuis ['rouen', 'rouen', 'rouenn', 'rou']",VALID
3637,"arrivée châlons-en-champagne départ ['mulhouse', 'mulhouse', 'mulhous', 'mulh']",VALID
3638,je veux rejoindre Troyes depuis Digne-les-Bains,VALID
3639,donne  moi  un  trajet   de   boulogne-billancourt   à   grasse,VALID
3640,sartrouville - champigny-sur-marne,VALID
3641,je dois aller à Nevers depuis Carcassonne pour voir ma mère,VALID
3642,aller a Perpignan depuis Aix-en-Provence,VALID
3643,je dois aller a Orleans depuis Nanterre pour voir ma mere,VALID
3644,je pars de niort pour rejoindre mont-de-marsan,VALID
3645,"ON PART D'OÙ POUR ALLER À ['MARSEILE', 'MARSEILLE', 'MARSEIL', 'MARSEYLLE']",VALID
3646,depart Metz dest Lausanne,VALID
3647,je Dois aller à villeurbanne depuis alès pour Voir ma mère,VALID
3648,train pessac rennes stp,VALID
3649,"QUELS TRAINS SONT DISPO DE CLICHY VERS ['MULHOUSE', 'MULHOUSE', 'MULHOUS', 'MULH']",VALID
3650,"je veux un train ['reims', 'reims', 'reim', 'reimss'] > ['angers', 'angers', 'anger', 'ang']",VALID
3651,Trajet depuis vincennes vers vannes,VALID
3652,RUEIL-MALMAISON → FOIX,VALID
3653,quel train existe entre Angers et Vannes,VALID
3654,"je veux quitter Narbonne pour aller à ['lille', 'Lille', 'lil', 'lillee']",VALID
3655,📍 sarlat-la-canéda -> narbonne,VALID
3656,aller  a  Antony   de puis  Niort,VALID
3657,VILLEURBANNE AIX-EN-PROVENCE,VALID
3658,comment me rendre à Amiens Depuis saint-étienne,VALID
3659,je souhaite me rendre à auxerre depuis Strasbourg,VALID
3660,depart Laval dest Montauban,VALID
3661,"je pars de ['avignon', 'avignon', 'avignonn', 'avign'] pour rejoindre cahors",VALID
3662,"aller de bordeaux à ['valence', 'valence', 'valenc', 'val']",VALID
3663,trajet depuis narbonne vers Dunkirk 💨,VALID
3664,aller de Dijon à Calais en passant par Lyon,VALID
3665,DEP RUEIL-MALMAISON ARR PARIS,VALID
3666,train millau Périgueux avec mes bagages,VALID
3667,🎫 drancy - vincennes,VALID
3668,je cherche un train de Le Havre à Cannes,VALID
3669,je veux quitter Marseille pour aller à Belfort,VALID
3670,direction Vannes depuis Aix-en-Provence 🚂,VALID
3671,quels trains sont dispo de Antony vers Villeurbanne,VALID
3672,billet poitiers grenoble,VALID
3673,aller de Vincennes à Rueil-Malmaison en passant par Clamart,VALID
3674,je vais de boulogne-billancourt a gap,VALID
3675,"jveux aller de Lyon a ['besancon', 'besançon', 'besanc', 'besan']",VALID
